Month,Day,Hour,PV-1 Solar Power,PV-2 Solar Power,PV-3 Solar Power,Turbine-1 Power,Turbine-2 Power,Turbine-3 Power
1,12,16,20.976162,27.494184,34.599353,1500.0,2000.0,3000.0
1,12,17,0.10945099999999999,0.132494,0.18047300000000002,1500.0,2000.0,3000.0
1,12,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,12,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,5,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,6,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,7,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,8,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,13,9,7.056455,9.231751000000001,11.643351000000001,1500.0,2000.0,3000.0
1,13,10,24.060599999999997,31.533053,39.641383999999995,1500.0,2000.0,3000.0
1,13,11,13.888351,18.183241000000002,22.893746,1500.0,2000.0,3000.0
1,13,12,51.249055,67.393123,84.506238,1500.0,2000.0,3000.0
1,13,13,20.353775000000002,26.664959,33.53801,1500.0,2000.0,3000.0
1,13,14,15.397013999999999,20.161324,25.377358,1500.0,2000.0,3000.0
1,13,15,6.869238,8.986602999999999,11.335032,1500.0,2000.0,3000.0
1,13,16,4.871755,6.370947,8.043551,1500.0,2000.0,3000.0
1,13,17,-0.0,-0.0,-0.0,1500.0,2000.0,3000.0
1,13,18,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,19,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,20,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,21,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,22,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,13,23,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,0,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,1,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,2,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,3,0.0,0.0,0.0,1500.0,2000.0,3000.0
1,14,4,0.0,0.0,0.0,1500.0,2000.0,3000.0
